Header	RF	SVM
>Sequence12801	0.55	0.551
>Sequence12802	0.15	0.519
>Sequence12803	0.45	0.399
>Sequence12804	0.4	0.663
>Sequence12805	0.4	0.732
>Sequence12806	0.5	0.765
>Sequence12807	0.35	0.203
>Sequence12808	0.35	0.788
>Sequence12809	0.6	0.564
>Sequence12810	0.55	0.307
>Sequence12811	0.5	0.756
>Sequence12812	0.4	0.461
>Sequence12813	0.45	0.627
>Sequence12814	0.4	0.132
>Sequence12815	0.5	0.235
>Sequence12816	0.45	0.656
>Sequence12817	0.35	0.196
>Sequence12818	0.5	0.838
>Sequence12819	0.55	0.772
>Sequence12820	0.45	0.695
>Sequence12821	0.45	0.141
>Sequence12822	0.45	0.693
>Sequence12823	0.5	0.719
>Sequence12824	0.4	0.722
>Sequence12825	0.35	0.31
>Sequence12826	0.4	0.333
>Sequence12827	0.4	0.663
>Sequence12828	0.3	0.255
>Sequence12829	0.5	0.196
>Sequence12830	0.5	0.72
>Sequence12831	0.4	0.425
>Sequence12832	0.45	0.13
>Sequence12833	0.35	0.477
>Sequence12834	0.4	0.212
>Sequence12835	0.45	0.68
>Sequence12836	0.6	0.772
>Sequence12837	0.45	0.889
>Sequence12838	0.35	0.585
>Sequence12839	0.45	0.671
>Sequence12840	0.45	0.244
>Sequence12841	0.4	0.563
>Sequence12842	0.4	0.715
>Sequence12843	0.5	0.194
>Sequence12844	0.45	0.739
>Sequence12845	0.6	0.336
>Sequence12846	0.35	0.662
>Sequence12847	0.4	0.761
>Sequence12848	0.35	0.738
>Sequence12849	0.45	0.635
>Sequence12850	0.5	0.065
>Sequence12851	0.5	0.807
>Sequence12852	0.6	0.18
>Sequence12853	0.45	0.262
>Sequence12854	0.45	0.416
>Sequence12855	0.5	0.6
>Sequence12856	0.45	0.345
>Sequence12857	0.4	0.696
>Sequence12858	0.45	0.363
>Sequence12859	0.4	0.293
>Sequence12860	0.35	0.673
>Sequence12861	0.5	0.288
>Sequence12862	0.45	0.819
>Sequence12863	0.4	0.368
>Sequence12864	0.5	0.65
>Sequence12865	0.4	0.718
>Sequence12866	0.35	0.457
>Sequence12867	0.35	0.262
>Sequence12868	0.4	0.274
>Sequence12869	0.5	0.494
>Sequence12870	0.45	0.746
>Sequence12871	0.45	0.745
>Sequence12872	0.4	0.713
>Sequence12873	0.35	0.65
>Sequence12874	0.4	0.219
>Sequence12875	0.55	0.306
>Sequence12876	0.35	0.113
>Sequence12877	0.2	0.425
>Sequence12878	0.5	0.709
>Sequence12879	0.4	0.773
>Sequence12880	0.5	0.677
>Sequence12881	0.4	0.103
>Sequence12882	0.5	0.768
>Sequence12883	0.4	0.664
>Sequence12884	0.55	0.357
>Sequence12885	0.3	0.502
>Sequence12886	0.3	0.334
>Sequence12887	0.4	0.279
>Sequence12888	0.55	0.26
>Sequence12889	0.4	0.491
>Sequence12890	0.55	0.25
>Sequence12891	0.55	0.765
>Sequence12892	0.55	0.668
>Sequence12893	0.45	0.227
>Sequence12894	0.45	0.472
>Sequence12895	0.35	0.709
>Sequence12896	0.35	0.611
>Sequence12897	0.55	0.638
>Sequence12898	0.3	0.109
>Sequence12899	0.35	0.59
>Sequence12900	0.4	0.124
