Header	RF	SVM
>Sequence11201	0.45	0.292
>Sequence11202	0.35	0.192
>Sequence11203	0.35	0.241
>Sequence11204	0.35	0.282
>Sequence11205	0.5	0.134
>Sequence11206	0.45	0.317
>Sequence11207	0.4	0.708
>Sequence11208	0.3	0.496
>Sequence11209	0.5	0.807
>Sequence11210	0.35	0.809
>Sequence11211	0.4	0.695
>Sequence11212	0.4	0.583
>Sequence11213	0.55	0.423
>Sequence11214	0.3	0.413
>Sequence11215	0.45	0.719
>Sequence11216	0.4	0.201
>Sequence11217	0.45	0.671
>Sequence11218	0.45	0.756
>Sequence11219	0.55	0.407
>Sequence11220	0.35	0.087
>Sequence11221	0.5	0.262
>Sequence11222	0.35	0.591
>Sequence11223	0.4	0.225
>Sequence11224	0.5	0.714
>Sequence11225	0.45	0.223
>Sequence11226	0.35	0.171
>Sequence11227	0.25	0.069
>Sequence11228	0.55	0.856
>Sequence11229	0.3	0.14
>Sequence11230	0.55	0.258
>Sequence11231	0.55	0.345
>Sequence11232	0.5	0.319
>Sequence11233	0.35	0.43
>Sequence11234	0.4	0.326
>Sequence11235	0.45	0.679
>Sequence11236	0.5	0.339
>Sequence11237	0.35	0.468
>Sequence11238	0.45	0.494
>Sequence11239	0.55	0.729
>Sequence11240	0.5	0.721
>Sequence11241	0.45	0.685
>Sequence11242	0.45	0.654
>Sequence11243	0.4	0.259
>Sequence11244	0.4	0.39
>Sequence11245	0.45	0.776
>Sequence11246	0.35	0.217
>Sequence11247	0.35	0.642
>Sequence11248	0.45	0.136
>Sequence11249	0.35	0.541
>Sequence11250	0.4	0.759
>Sequence11251	0.5	0.283
>Sequence11252	0.5	0.119
>Sequence11253	0.55	0.159
>Sequence11254	0.5	0.733
>Sequence11255	0.4	0.648
>Sequence11256	0.35	0.842
>Sequence11257	0.5	0.258
>Sequence11258	0.45	0.822
>Sequence11259	0.5	0.336
>Sequence11260	0.35	0.721
>Sequence11261	0.45	0.768
>Sequence11262	0.5	0.771
>Sequence11263	0.45	0.781
>Sequence11264	0.45	0.322
>Sequence11265	0.35	0.78
>Sequence11266	0.45	0.344
>Sequence11267	0.45	0.742
>Sequence11268	0.4	0.097
>Sequence11269	0.4	0.324
>Sequence11270	0.4	0.226
>Sequence11271	0.45	0.724
>Sequence11272	0.35	0.336
>Sequence11273	0.45	0.21
>Sequence11274	0.4	0.774
>Sequence11275	0.45	0.399
>Sequence11276	0.5	0.257
>Sequence11277	0.45	0.144
>Sequence11278	0.4	0.117
>Sequence11279	0.45	0.628
>Sequence11280	0.55	0.832
>Sequence11281	0.45	0.238
>Sequence11282	0.45	0.713
>Sequence11283	0.35	0.239
>Sequence11284	0.25	0.645
>Sequence11285	0.4	0.546
>Sequence11286	0.35	0.812
>Sequence11287	0.55	0.208
>Sequence11288	0.4	0.482
>Sequence11289	0.35	0.191
>Sequence11290	0.55	0.423
>Sequence11291	0.45	0.771
>Sequence11292	0.55	0.799
>Sequence11293	0.45	0.469
>Sequence11294	0.45	0.758
>Sequence11295	0.45	0.784
>Sequence11296	0.45	0.536
>Sequence11297	0.35	0.367
>Sequence11298	0.5	0.72
>Sequence11299	0.4	0.718
>Sequence11300	0.45	0.8
