Header	RF	SVM
>Sequence9301	0.55	0.685
>Sequence9302	0.5	0.255
>Sequence9303	0.45	0.249
>Sequence9304	0.4	0.633
>Sequence9305	0.5	0.726
>Sequence9306	0.35	0.237
>Sequence9307	0.3	0.584
>Sequence9308	0.4	0.736
>Sequence9309	0.45	0.304
>Sequence9310	0.35	0.276
>Sequence9311	0.5	0.835
>Sequence9312	0.35	0.52
>Sequence9313	0.35	0.578
>Sequence9314	0.35	0.683
>Sequence9315	0.4	0.781
>Sequence9316	0.55	0.182
>Sequence9317	0.4	0.109
>Sequence9318	0.45	0.581
>Sequence9319	0.45	0.667
>Sequence9320	0.6	0.221
>Sequence9321	0.35	0.29
>Sequence9322	0.4	0.209
>Sequence9323	0.45	0.283
>Sequence9324	0.4	0.538
>Sequence9325	0.35	0.193
>Sequence9326	0.45	0.209
>Sequence9327	0.4	0.633
>Sequence9328	0.35	0.413
>Sequence9329	0.25	0.567
>Sequence9330	0.35	0.181
>Sequence9331	0.5	0.499
>Sequence9332	0.4	0.522
>Sequence9333	0.4	0.499
>Sequence9334	0.35	0.694
>Sequence9335	0.55	0.397
>Sequence9336	0.4	0.734
>Sequence9337	0.55	0.386
>Sequence9338	0.6	0.684
>Sequence9339	0.55	0.754
>Sequence9340	0.5	0.13
>Sequence9341	0.4	0.295
>Sequence9342	0.45	0.739
>Sequence9343	0.45	0.817
>Sequence9344	0.5	0.463
>Sequence9345	0.45	0.686
>Sequence9346	0.45	0.25
>Sequence9347	0.5	0.604
>Sequence9348	0.55	0.721
>Sequence9349	0.6	0.141
>Sequence9350	0.55	0.549
>Sequence9351	0.55	0.797
>Sequence9352	0.3	0.595
>Sequence9353	0.55	0.688
>Sequence9354	0.35	0.708
>Sequence9355	0.6	0.335
>Sequence9356	0.4	0.766
>Sequence9357	0.45	0.522
>Sequence9358	0.45	0.553
>Sequence9359	0.6	0.22
>Sequence9360	0.5	0.326
>Sequence9361	0.55	0.334
>Sequence9362	0.45	0.261
>Sequence9363	0.35	0.065
>Sequence9364	0.6	0.587
>Sequence9365	0.5	0.169
>Sequence9366	0.4	0.677
>Sequence9367	0.55	0.718
>Sequence9368	0.55	0.303
>Sequence9369	0.45	0.241
>Sequence9370	0.45	0.786
>Sequence9371	0.6	0.842
>Sequence9372	0.45	0.787
>Sequence9373	0.4	0.792
>Sequence9374	0.4	0.818
>Sequence9375	0.55	0.621
>Sequence9376	0.45	0.718
>Sequence9377	0.4	0.458
>Sequence9378	0.45	0.364
>Sequence9379	0.45	0.762
>Sequence9380	0.55	0.786
>Sequence9381	0.45	0.773
>Sequence9382	0.5	0.791
>Sequence9383	0.45	0.481
>Sequence9384	0.4	0.789
>Sequence9385	0.45	0.208
>Sequence9386	0.45	0.236
>Sequence9387	0.5	0.149
>Sequence9388	0.5	0.671
>Sequence9389	0.55	0.366
>Sequence9390	0.5	0.53
>Sequence9391	0.45	0.675
>Sequence9392	0.45	0.577
>Sequence9393	0.5	0.195
>Sequence9394	0.55	0.172
>Sequence9395	0.4	0.22
>Sequence9396	0.4	0.707
>Sequence9397	0.4	0.498
>Sequence9398	0.35	0.223
>Sequence9399	0.5	0.571
>Sequence9400	0.45	0.63
