Header	RF	SVM
>Sequence17901	0.45	0.487
>Sequence17902	0.4	0.772
>Sequence17903	0.45	0.673
>Sequence17904	0.45	0.32
>Sequence17905	0.45	0.758
>Sequence17906	0.4	0.721
>Sequence17907	0.35	0.692
>Sequence17908	0.55	0.808
>Sequence17909	0.4	0.767
>Sequence17910	0.55	0.68
>Sequence17911	0.6	0.777
>Sequence17912	0.3	0.346
>Sequence17913	0.4	0.718
>Sequence17914	0.55	0.289
>Sequence17915	0.3	0.383
>Sequence17916	0.4	0.464
>Sequence17917	0.35	0.364
>Sequence17918	0.45	0.71
>Sequence17919	0.45	0.796
>Sequence17920	0.4	0.69
>Sequence17921	0.5	0.766
>Sequence17922	0.55	0.328
>Sequence17923	0.35	0.356
>Sequence17924	0.3	0.152
>Sequence17925	0.45	0.791
>Sequence17926	0.25	0.484
>Sequence17927	0.55	0.347
>Sequence17928	0.4	0.721
>Sequence17929	0.4	0.443
>Sequence17930	0.45	0.794
>Sequence17931	0.4	0.686
>Sequence17932	0.3	0.476
>Sequence17933	0.55	0.215
>Sequence17934	0.4	0.455
>Sequence17935	0.55	0.65
>Sequence17936	0.5	0.805
>Sequence17937	0.4	0.657
>Sequence17938	0.4	0.261
>Sequence17939	0.4	0.785
>Sequence17940	0.55	0.576
>Sequence17941	0.4	0.77
>Sequence17942	0.5	0.825
>Sequence17943	0.5	0.259
>Sequence17944	0.4	0.651
>Sequence17945	0.25	0.145
>Sequence17946	0.45	0.519
>Sequence17947	0.4	0.509
>Sequence17948	0.4	0.094
>Sequence17949	0.4	0.685
>Sequence17950	0.45	0.802
>Sequence17951	0.4	0.696
>Sequence17952	0.45	0.741
>Sequence17953	0.3	0.281
>Sequence17954	0.4	0.113
>Sequence17955	0.45	0.682
>Sequence17956	0.4	0.183
>Sequence17957	0.5	0.762
>Sequence17958	0.5	0.594
>Sequence17959	0.4	0.772
>Sequence17960	0.35	0.727
>Sequence17961	0.6	0.391
>Sequence17962	0.4	0.547
>Sequence17963	0.55	0.307
>Sequence17964	0.35	0.2
>Sequence17965	0.45	0.724
>Sequence17966	0.4	0.319
>Sequence17967	0.4	0.329
>Sequence17968	0.25	0.374
>Sequence17969	0.35	0.746
>Sequence17970	0.45	0.669
>Sequence17971	0.55	0.62
>Sequence17972	0.35	0.336
>Sequence17973	0.45	0.405
>Sequence17974	0.45	0.776
>Sequence17975	0.55	0.346
>Sequence17976	0.6	0.373
>Sequence17977	0.3	0.228
>Sequence17978	0.45	0.737
>Sequence17979	0.3	0.614
>Sequence17980	0.5	0.122
>Sequence17981	0.35	0.499
>Sequence17982	0.65	0.219
>Sequence17983	0.25	0.322
>Sequence17984	0.5	0.813
>Sequence17985	0.4	0.747
>Sequence17986	0.45	0.735
>Sequence17987	0.45	0.166
>Sequence17988	0.45	0.779
>Sequence17989	0.4	0.737
>Sequence17990	0.5	0.831
>Sequence17991	0.5	0.292
>Sequence17992	0.4	0.259
>Sequence17993	0.35	0.367
>Sequence17994	0.5	0.635
>Sequence17995	0.35	0.511
>Sequence17996	0.35	0.355
>Sequence17997	0.5	0.6
>Sequence17998	0.4	0.125
>Sequence17999	0.3	0.105
>Sequence18000	0.5	0.85
