Header	RF	SVM
>Sequence21601	0.55	0.25
>Sequence21602	0.45	0.47
>Sequence21603	0.55	0.686
>Sequence21604	0.55	0.705
>Sequence21605	0.45	0.733
>Sequence21606	0.45	0.584
>Sequence21607	0.4	0.128
>Sequence21608	0.2	0.748
>Sequence21609	0.45	0.113
>Sequence21610	0.45	0.687
>Sequence21611	0.55	0.128
>Sequence21612	0.4	0.406
>Sequence21613	0.45	0.314
>Sequence21614	0.6	0.719
>Sequence21615	0.55	0.501
>Sequence21616	0.45	0.235
>Sequence21617	0.45	0.675
>Sequence21618	0.35	0.532
>Sequence21619	0.55	0.268
>Sequence21620	0.6	0.775
>Sequence21621	0.45	0.196
>Sequence21622	0.3	0.371
>Sequence21623	0.4	0.507
>Sequence21624	0.5	0.729
>Sequence21625	0.45	0.488
>Sequence21626	0.5	0.634
>Sequence21627	0.55	0.811
>Sequence21628	0.6	0.513
>Sequence21629	0.55	0.891
>Sequence21630	0.45	0.688
>Sequence21631	0.5	0.313
>Sequence21632	0.5	0.762
>Sequence21633	0.4	0.694
>Sequence21634	0.45	0.811
>Sequence21635	0.35	0.16
>Sequence21636	0.35	0.565
>Sequence21637	0.5	0.76
>Sequence21638	0.45	0.821
>Sequence21639	0.35	0.425
>Sequence21640	0.3	0.815
>Sequence21641	0.4	0.819
>Sequence21642	0.4	0.735
>Sequence21643	0.55	0.306
>Sequence21644	0.4	0.71
>Sequence21645	0.4	0.09
>Sequence21646	0.45	0.781
>Sequence21647	0.4	0.818
>Sequence21648	0.55	0.714
>Sequence21649	0.5	0.182
>Sequence21650	0.5	0.761
>Sequence21651	0.45	0.672
>Sequence21652	0.3	0.074
>Sequence21653	0.4	0.786
>Sequence21654	0.4	0.28
>Sequence21655	0.45	0.589
>Sequence21656	0.45	0.713
>Sequence21657	0.55	0.695
>Sequence21658	0.5	0.711
>Sequence21659	0.5	0.745
>Sequence21660	0.35	0.372
>Sequence21661	0.5	0.322
>Sequence21662	0.4	0.232
>Sequence21663	0.55	0.483
>Sequence21664	0.5	0.569
>Sequence21665	0.4	0.256
>Sequence21666	0.45	0.275
>Sequence21667	0.45	0.342
>Sequence21668	0.45	0.248
>Sequence21669	0.45	0.355
>Sequence21670	0.5	0.74
>Sequence21671	0.4	0.706
>Sequence21672	0.45	0.497
>Sequence21673	0.45	0.798
>Sequence21674	0.4	0.747
>Sequence21675	0.55	0.634
>Sequence21676	0.4	0.131
>Sequence21677	0.3	0.682
>Sequence21678	0.3	0.257
>Sequence21679	0.45	0.506
>Sequence21680	0.4	0.593
>Sequence21681	0.5	0.675
>Sequence21682	0.5	0.686
>Sequence21683	0.55	0.805
>Sequence21684	0.35	0.217
>Sequence21685	0.4	0.649
>Sequence21686	0.45	0.772
>Sequence21687	0.6	0.247
>Sequence21688	0.45	0.708
>Sequence21689	0.45	0.519
>Sequence21690	0.35	0.264
>Sequence21691	0.3	0.242
>Sequence21692	0.4	0.637
>Sequence21693	0.45	0.606
>Sequence21694	0.5	0.765
>Sequence21695	0.55	0.779
>Sequence21696	0.5	0.398
>Sequence21697	0.4	0.741
>Sequence21698	0.6	0.725
>Sequence21699	0.4	0.686
>Sequence21700	0.5	0.262
